-1.351181766949594021e-03 8.308816701173782349e-02 4.449984550476074219e+00 4.346714019775390625e+00 -4.540564060211181641e+00 -1.135662841796875000e+01 -2.013954162597656250e+00 1.169804573059082031e+00 7.290786266326904297e+00 3.871210336685180664e+00 -1.427757859230041504e+00 -1.323535799980163574e+00 7.876636087894439697e-02 5.678083896636962891e-01 -1.943708658218383789e-01
-1.391342002898454666e-02 2.020209878683090210e-01 3.515163898468017578e+00 4.822023391723632812e+00 -3.661334276199340820e+00 -1.109919261932373047e+01 -2.429467439651489258e+00 9.907956123352050781e-01 6.791589260101318359e+00 4.113346099853515625e+00 -1.392203450202941895e+00 -1.295316100120544434e+00 1.022062972187995911e-01 5.898076295852661133e-01 -2.355263829231262207e-01
-2.062228508293628693e-02 3.758025169372558594e-01 2.569219589233398438e+00 5.039475917816162109e+00 -2.651698827743530273e+00 -1.056891155242919922e+01 -2.809678316116333008e+00 7.376202940940856934e-01 6.062284946441650391e+00 4.377135753631591797e+00 -1.253489136695861816e+00 -1.300095438957214355e+00 1.120089218020439148e-01 5.753293037414550781e-01 -2.443827390670776367e-01
-2.357856370508670807e-02 6.167325973510742188e-01 1.692361116409301758e+00 4.874609470367431641e+00 -1.630434513092041016e+00 -9.626789093017578125e+00 -3.104888677597045898e+00 4.550308287143707275e-01 5.099685192108154297e+00 4.578238964080810547e+00 -1.032459974288940430e+00 -1.309945344924926758e+00 1.096476837992668152e-01 5.276933312416076660e-01 -2.259033620357513428e-01
-2.431386895477771759e-02 9.382210969924926758e-01 9.751941561698913574e-01 4.185565471649169922e+00 -7.474781274795532227e-01 -8.101508140563964844e+00 -3.256191253662109375e+00 2.014396339654922485e-01 3.906516790390014648e+00 4.607125282287597656e+00 -7.599350214004516602e-01 -1.287233114242553711e+00 9.798441082239151001e-02 4.529515206813812256e-01 -1.883393824100494385e-01
-2.379057928919792175e-02 1.354786753654479980e+00 5.187249183654785156e-01 2.813091993331909180e+00 -1.839278340339660645e-01 -5.789437770843505859e+00 -3.195474147796630859e+00 4.891889169812202454e-02 2.491429805755615234e+00 4.329074859619140625e+00 -4.767070114612579346e-01 -1.184614777565002441e+00 8.126921951770782471e-02 3.598847389221191406e-01 -1.432300359010696411e-01
-2.240180224180221558e-02 1.882057785987854004e+00 4.343529641628265381e-01 5.805439352989196777e-01 -1.520449966192245483e-01 -2.454634189605712891e+00 -2.845412015914916992e+00 8.320304006338119507e-02 8.689936399459838867e-01 3.584177732467651367e+00 -2.335390299558639526e-01 -9.450440406799316406e-01 6.514022499322891235e-02 2.600070834159851074e-01 -1.054030880331993103e-01
-1.997137628495693207e-02 2.536772966384887695e+00 8.438789844512939453e-01 -2.706122159957885742e+00 -8.952485918998718262e-01 2.171170234680175781e+00 -2.119477272033691406e+00 4.036862850189208984e-01 -9.403002858161926270e-01 2.187334060668945312e+00 -9.117162227630615234e-02 -5.017641782760620117e-01 5.662423372268676758e-02 1.675633788108825684e-01 -9.297368675470352173e-02
1.742711424827575684e+00 -2.032111771404743195e-02 -1.378732204437255859e+00 -2.532950341701507568e-01 -2.861665725708007812e+00 3.866533279418945312e+00 4.050546884536743164e-01 1.029688835144042969e+00 1.297630786895751953e+00 -2.812530279159545898e+00 -9.562174677848815918e-01 7.880288958549499512e-01 2.209289669990539551e-01 3.176216781139373779e-01 -3.854377269744873047e-01
1.351865053176879883e+00 -7.385654840618371964e-03 -5.133464559912681580e-02 2.313620969653129578e-02 -1.179318428039550781e+00 8.910776674747467041e-02 5.287890508770942688e-02 -2.754581533372402191e-02 1.211257338523864746e+00 -2.632153630256652832e-01 4.147229343652725220e-02 -2.926816642284393311e-01 2.280840650200843811e-02 -5.131763406097888947e-03 3.408477827906608582e-02
1.029769778251647949e+00 2.960652578622102737e-03 1.178645968437194824e+00 1.253727823495864868e-01 -4.175234735012054443e-01 -2.546584129333496094e+00 -1.287258267402648926e-01 -6.004858613014221191e-01 1.354928016662597656e+00 1.371527910232543945e+00 6.129935979843139648e-01 -9.785553812980651855e-01 -1.039337888360023499e-01 -1.951061040163040161e-01 2.947132587432861328e-01
7.678787708282470703e-01 8.561762049794197083e-03 2.263181209564208984e+00 1.446471959352493286e-01 -3.207281529903411865e-01 -4.296615600585937500e+00 -1.996835023164749146e-01 -8.089719414710998535e-01 1.663401126861572266e+00 2.305516481399536133e+00 8.547717928886413574e-01 -1.357294440269470215e+00 -1.737684756517410278e-01 -2.806542515754699707e-01 4.297562837600708008e-01
5.582160353660583496e-01 8.370592258870601654e-03 3.164640426635742188e+00 1.547952592372894287e-01 -6.645444035530090332e-01 -5.384739875793457031e+00 -2.107077538967132568e-01 -7.591833472251892090e-01 2.077357769012451172e+00 2.727369308471679688e+00 8.532564640045166016e-01 -1.506888866424560547e+00 -1.997782140970230103e-01 -2.873984277248382568e-01 4.692345857620239258e-01
3.933740556240081787e-01 2.449922030791640282e-03 3.855792045593261719e+00 2.122606784105300903e-01 -1.255745887756347656e+00 -6.002399444580078125e+00 -2.033067196607589722e-01 -5.436393618583679199e-01 2.543399810791015625e+00 2.800521373748779297e+00 6.849252581596374512e-01 -1.495625495910644531e+00 -1.936572790145874023e-01 -2.382289022207260132e-01 4.398800730705261230e-01
2.665145695209503174e-01 -8.028068579733371735e-03 4.319799423217773438e+00 3.560914397239685059e-01 -1.932266592979431152e+00 -6.308713436126708984e+00 -2.097789794206619263e-01 -2.411983758211135864e-01 3.014049530029296875e+00 2.663214445114135742e+00 4.162810146808624268e-01 -1.382083415985107422e+00 -1.657115519046783447e-01 -1.533052772283554077e-01 3.651372194290161133e-01
1.713688820600509644e-01 -2.078197896480560303e-02 4.550223350524902344e+00 6.079415678977966309e-01 -2.563204765319824219e+00 -6.430490493774414062e+00 -2.532151043415069580e-01 8.294112235307693481e-02 3.447750329971313477e+00 2.428501367568969727e+00 1.038546860218048096e-01 -1.215135574340820312e+00 -1.248587518930435181e-01 -5.005636811256408691e-02 2.651624977588653564e-01
1.022373288869857788e-01 -3.242067620158195496e-02 4.551021099090576172e+00 9.720705747604370117e-01 -3.048815250396728516e+00 -6.462219238281250000e+00 -3.474978208541870117e-01 3.772413730621337891e-01 3.808862686157226562e+00 2.184245109558105469e+00 -2.057970315217971802e-01 -1.033946037292480469e+00 -7.862821221351623535e-02 5.682103708386421204e-02 1.568237692117691040e-01
5.398946627974510193e-02 -3.844380006194114685e-02 4.336550235748291016e+00 1.435344815254211426e+00 -3.320520162582397461e+00 -6.466073036193847656e+00 -4.973017871379852295e-01 6.038252115249633789e-01 4.067674636840820312e+00 1.993117570877075195e+00 -4.760902225971221924e-01 -8.679737448692321777e-01 -3.316102549433708191e-02 1.553606688976287842e-01 5.370122566819190979e-02
2.206418663263320923e-02 -3.324136137962341309e-02 3.931559801101684570e+00 1.967234730720520020e+00 -3.340902566909790039e+00 -6.471911430358886719e+00 -6.980928182601928711e-01 7.384756803512573242e-01 4.200393199920654297e+00 1.892601490020751953e+00 -6.804144382476806641e-01 -7.369707226753234863e-01 6.790006067603826523e-03 2.363274991512298584e-01 -3.391303494572639465e-02
2.469552680850028992e-03 -1.009405311197042465e-02 3.371201515197753906e+00 2.519817829132080078e+00 -3.103703498840332031e+00 -6.477273941040039062e+00 -9.361302852630615234e-01 7.706364393234252930e-01 4.189139842987060547e+00 1.894989371299743652e+00 -8.021334409713745117e-01 -6.509813666343688965e-01 3.786041215062141418e-02 2.932178080081939697e-01 -9.901501983404159546e-02
-8.217109367251396179e-03 3.882694989442825317e-02 2.701022148132324219e+00 3.027775764465332031e+00 -2.633831024169921875e+00 -6.447386741638183594e+00 -1.188463449478149414e+00 7.034114599227905273e-01 4.021963119506835938e+00 1.987382411956787109e+00 -8.345825076103210449e-01 -6.103440523147583008e-01 5.807396396994590759e-02 3.222588598728179932e-01 -1.378887593746185303e-01
-1.284923218190670013e-02 1.224598810076713562e-01 1.976964235305786133e+00 3.408397674560546875e+00 -1.987350583076477051e+00 -6.315158367156982422e+00 -1.422935009002685547e+00 5.535652637481689453e-01 3.692828893661499023e+00 2.131694316864013672e+00 -7.810722589492797852e-01 -6.056895852088928223e-01 6.684274226427078247e-02 3.224091529846191406e-01 -1.501063108444213867e-01
-1.371100079268217087e-02 2.508525550365447998e-01 1.265367627143859863e+00 3.561577081680297852e+00 -1.251492500305175781e+00 -5.981181621551513672e+00 -1.598178863525390625e+00 3.515230119228363037e-01 3.201627731323242188e+00 2.264646768569946289e+00 -6.548852920532226562e-01 -6.179424524307250977e-01 6.496713310480117798e-02 2.953583598136901855e-01 -1.385278999805450439e-01
-1.251737587153911591e-02 4.351619184017181396e-01 6.429724097251892090e-01 3.369813442230224609e+00 -5.446476340293884277e-01 -5.313733100891113281e+00 -1.663620233535766602e+00 1.413696855306625366e-01 2.554166555404663086e+00 2.297771453857421875e+00 -4.792779982089996338e-01 -6.183204054832458496e-01 5.463574826717376709e-02 2.455269545316696167e-01 -1.093017086386680603e-01
-1.041407231241464615e-02 6.876548528671264648e-01 1.969122737646102905e-01 2.698212146759033203e+00 -1.636783219873905182e-02 -4.148772239685058594e+00 -1.559478640556335449e+00 -1.914838515222072601e-02 1.762175440788269043e+00 2.117412328720092773e+00 -2.874799370765686035e-01 -5.683344602584838867e-01 3.942559286952018738e-02 1.800673604011535645e-01 -7.186377793550491333e-02
-7.977660745382308960e-03 1.021707534790039062e+00 2.472095377743244171e-02 1.394484043121337891e+00 1.526325643062591553e-01 -2.289942264556884766e+00 -1.216761589050292969e+00 -5.862536653876304626e-02 8.433015346527099609e-01 1.584716081619262695e+00 -1.226945966482162476e-01 -4.197880327701568604e-01 2.430187724530696869e-02 1.088621616363525391e-01 -3.893884643912315369e-02
-5.215247161686420441e-03 1.451804876327514648e+00 2.343260943889617920e-01 -7.110533118247985840e-01 -2.495251148939132690e-01 4.914272129535675049e-01 -5.572723746299743652e-01 1.080068871378898621e-01 -1.788812428712844849e-01 5.356518626213073730e-01 -3.809704631567001343e-02 -1.147784814238548279e-01 1.561814919114112854e-02 4.452537372708320618e-02 -2.653872035443782806e-02
-1.564896665513515472e-03 1.993542671203613281e+00 9.440540075302124023e-01 -3.805478096008300781e+00 -1.465876579284667969e+00 4.456326484680175781e+00 5.063966512680053711e-01 5.794727206230163574e-01 -1.274880409240722656e+00 -1.219015955924987793e+00 -9.683796018362045288e-02 4.143046736717224121e-01 2.111620455980300903e-02 2.403125632554292679e-03 -5.396445840597152710e-02
1.397552847862243652e+00 -1.051721442490816116e-02 -1.929983139038085938e+00 -5.662910342216491699e-01 -2.350607156753540039e+00 6.157376766204833984e+00 5.730754137039184570e-01 2.128867149353027344e+00 -7.682543396949768066e-01 -4.011501312255859375e+00 -1.877510905265808105e+00 2.120343208312988281e+00 3.028436005115509033e-01 5.787983536720275879e-01 -7.441937327384948730e-01
1.063708066940307617e+00 -4.467066377401351929e-03 -9.355303049087524414e-01 -1.740071922540664673e-01 -3.848644495010375977e-01 2.475801467895507812e+00 1.838061809539794922e-01 8.148406147956848145e-01 -7.710523009300231934e-01 -1.497400403022766113e+00 -7.360506653785705566e-01 9.288872480392456055e-01 1.133842095732688904e-01 2.264267355203628540e-01 -3.034827709197998047e-01
7.921748161315917969e-01 3.462727414444088936e-03 2.345535345375537872e-02 -1.062277518212795258e-02 6.190549135208129883e-01 -4.102617129683494568e-02 -2.492982521653175354e-02 1.249436102807521820e-02 -5.899335145950317383e-01 1.226171478629112244e-01 -1.880056411027908325e-02 1.354599893093109131e-01 -1.019615679979324341e-02 2.149794949218630791e-03 -1.536024268716573715e-02
5.747929811477661133e-01 9.972936473786830902e-03 8.954760432243347168e-01 2.205555140972137451e-02 9.170911908149719238e-01 -1.656454682350158691e+00 -1.121800467371940613e-01 -3.986795246601104736e-01 -2.811374664306640625e-01 1.058236122131347656e+00 3.682523965835571289e-01 -3.467845916748046875e-01 -8.165298402309417725e-02 -1.212849244475364685e-01 1.522975265979766846e-01
4.039718210697174072e-01 1.287395879626274109e-02 1.639428019523620605e+00 4.828785546123981476e-03 7.340115904808044434e-01 -2.601511716842651367e+00 -1.277837753295898438e-01 -5.255256891250610352e-01 1.050184369087219238e-01 1.493950843811035156e+00 5.091472864151000977e-01 -5.949836969375610352e-01 -1.133537366986274719e-01 -1.683980822563171387e-01 2.283257544040679932e-01
2.726899385452270508e-01 1.108557265251874924e-02 2.224606275558471680e+00 1.101967645809054375e-03 2.634323239326477051e-01 -3.074911594390869141e+00 -1.123721823096275330e-01 -4.612308740615844727e-01 5.241351127624511719e-01 1.589066386222839355e+00 4.779506325721740723e-01 -6.765685677528381348e-01 -1.162774190306663513e-01 -1.609797626733779907e-01 2.382721006870269775e-01
1.744949817657470703e-01 4.636884201318025589e-03 2.630702257156372070e+00 5.688696354627609253e-02 -3.321999907493591309e-01 -3.243051528930664062e+00 -9.736774861812591553e-02 -2.853201627731323242e-01 9.377365112304687500e-01 1.477698445320129395e+00 3.387549817562103271e-01 -6.492645740509033203e-01 -1.000148355960845947e-01 -1.180886179208755493e-01 2.043958753347396851e-01
1.035040318965911865e-01 -5.333454348146915436e-03 2.847805738449096680e+00 2.008011192083358765e-01 -9.215975403785705566e-01 -3.240012407302856445e+00 -1.049853041768074036e-01 -6.365846097469329834e-02 1.313265919685363770e+00 1.268770217895507812e+00 1.456794887781143188e-01 -5.610881447792053223e-01 -7.276844233274459839e-02 -5.605228617787361145e-02 1.456681042909622192e-01
5.440331250429153442e-02 -1.657734997570514679e-02 2.876401662826538086e+00 4.440668225288391113e-01 -1.404632687568664551e+00 -3.167559146881103516e+00 -1.482316255569458008e-01 1.515496373176574707e-01 1.624088406562805176e+00 1.046016931533813477e+00 -5.712972581386566162e-02 -4.503506720066070557e-01 -4.135243594646453857e-02 1.153280399739742279e-02 7.777211815118789673e-02
2.244829200208187103e-02 -2.573725953698158264e-02 2.727373600006103516e+00 7.805128097534179688e-01 -1.712343215942382812e+00 -3.095139741897583008e+00 -2.309051454067230225e-01 3.217602372169494629e-01 1.849488377571105957e+00 8.679839372634887695e-01 -2.355000227689743042e-01 -3.456554412841796875e-01 -1.119269430637359619e-02 7.380136847496032715e-02 1.310297194868326187e-02
3.463678760454058647e-03 -2.834618277847766876e-02 2.422000885009765625e+00 1.186573147773742676e+00 -1.806926250457763672e+00 -3.059885263442993164e+00 -3.475962877273559570e-01 4.220899343490600586e-01 1.974673271179199219e+00 7.680245041847229004e-01 -3.652321398258209229e-01 -2.658997774124145508e-01 1.367316395044326782e-02 1.226192638278007507e-01 -3.923216462135314941e-02
-6.156564224511384964e-03 -1.882769353687763214e-02 1.991961717605590820e+00 1.621288299560546875e+00 -1.681741833686828613e+00 -3.066613197326660156e+00 -4.836874604225158691e-01 4.413153529167175293e-01 1.990767002105712891e+00 7.543035149574279785e-01 -4.321000277996063232e-01 -2.202742248773574829e-01 3.059582971036434174e-02 1.525834351778030396e-01 -7.341428846120834351e-02
-9.449228644371032715e-03 9.504108689725399017e-03 1.479330539703369141e+00 2.026303052902221680e+00 -1.361310482025146484e+00 -3.087824106216430664e+00 -6.153526902198791504e-01 3.818740248680114746e-01 1.894818186759948730e+00 8.097953796386718750e-01 -4.318509995937347412e-01 -2.082618176937103271e-01 3.831426426768302917e-02 1.610220819711685181e-01 -8.691241592168807983e-02
-8.881906978785991669e-03 6.444457918405532837e-02 9.365779757499694824e-01 2.325869560241699219e+00 -9.013161659240722656e-01 -3.063699722290039062e+00 -7.095586061477661133e-01 2.598638236522674561e-01 1.689794182777404785e+00 8.922849893569946289e-01 -3.702062368392944336e-01 -2.196394652128219604e-01 3.695575147867202759e-02 1.479943543672561646e-01 -8.048359304666519165e-02
-6.352919153869152069e-03 1.548985093832015991e-01 4.265729784965515137e-01 2.426844120025634766e+00 -3.886037468910217285e-01 -2.902107715606689453e+00 -7.240625023841857910e-01 1.050428450107574463e-01 1.384584307670593262e+00 9.343654513359069824e-01 -2.628588378429412842e-01 -2.344767749309539795e-01 2.803584188222885132e-02 1.162909194827079773e-01 -5.817302316427230835e-02
-3.191317897289991379e-03 2.908800840377807617e-01 2.258164435625076294e-02 2.218689918518066406e+00 5.881906673312187195e-02 -2.478599309921264648e+00 -6.074147224426269531e-01 -3.917005658149719238e-02 9.939993023872375488e-01 8.434410095214843750e-01 -1.354767233133316040e-01 -2.231366485357284546e-01 1.445832289755344391e-02 7.143320143222808838e-02 -2.731375582516193390e-02
-1.569844025652855635e-04 4.835131764411926270e-01 -1.917340606451034546e-01 1.573475241661071777e+00 2.917860746383666992e-01 -1.636409282684326172e+00 -2.989575266838073730e-01 -1.156956553459167480e-01 5.387659072875976562e-01 5.017266273498535156e-01 -2.370083890855312347e-02 -1.462753862142562866e-01 5.154529935680329800e-04 2.167407795786857605e-02 1.472800271585583687e-03
2.559441840276122093e-03 7.450308799743652344e-01 -1.223123371601104736e-01 3.458728492259979248e-01 1.299644708633422852e-01 -1.864560246467590332e-01 2.711769938468933105e-01 -5.379429087042808533e-02 4.553709179162979126e-02 -2.337540239095687866e-01 2.685480564832687378e-02 4.515799880027770996e-02 -8.112527430057525635e-03 -2.200290188193321228e-02 1.427739206701517105e-02
5.336595233529806137e-03 1.088775634765625000e+00 3.353014290332794189e-01 -1.626834154129028320e+00 -6.381379365921020508e-01 2.092657089233398438e+00 1.182061672210693359e+00 2.309345602989196777e-01 -4.531154036521911621e-01 -1.531166672706604004e+00 -3.939620777964591980e-02 4.099213182926177979e-01 -4.356719553470611572e-03 -4.588274285197257996e-02 -6.097049918025732040e-03
9.122482500970363617e-03 1.529199361801147461e+00 1.295963525772094727e+00 -4.524766445159912109e+00 -2.255173683166503906e+00 5.454647541046142578e+00 2.521980285644531250e+00 8.365494608879089355e-01 -9.187026619911193848e-01 -3.583868503570556641e+00 -2.880159318447113037e-01 1.016478657722473145e+00 2.023974619805812836e-02 -3.351907804608345032e-02 -8.013623207807540894e-02
1.105708003044128418e+00 4.657573066651821136e-03 -1.988587975502014160e+00 -8.892178535461425781e-01 -2.490338563919067383e+00 7.557585716247558594e+00 7.114138603210449219e-01 3.160831451416015625e+00 -1.955596804618835449e+00 -4.736912250518798828e+00 -2.577708721160888672e+00 2.955667734146118164e+00 3.454531133174896240e-01 7.595143914222717285e-01 -9.624683260917663574e-01
8.232069015502929688e-01 -2.502067072782665491e-04 -1.315099000930786133e+00 -3.497500419616699219e-01 -2.516252398490905762e-01 3.906690835952758789e+00 2.895610630512237549e-01 1.619306564331054688e+00 -1.841825604438781738e+00 -2.274030685424804688e+00 -1.342558383941650391e+00 1.691320061683654785e+00 1.676244139671325684e-01 3.936668932437896729e-01 -5.162374377250671387e-01
5.968524813652038574e-01 2.033067867159843445e-03 -6.184279322624206543e-01 -9.545047581195831299e-02 9.883620142936706543e-01 1.450374364852905273e+00 5.475105717778205872e-02 6.142632365226745605e-01 -1.596419215202331543e+00 -6.807817816734313965e-01 -5.261512994766235352e-01 8.255493044853210449e-01 5.026574432849884033e-02 1.504787206649780273e-01 -2.157008051872253418e-01
4.188704788684844971e-01 7.065597921609878540e-03 4.645503312349319458e-02 -2.116177976131439209e-02 1.485946893692016602e+00 -8.198900520801544189e-02 -5.118661373853683472e-02 2.452767454087734222e-02 -1.266613245010375977e+00 2.483903020620346069e-01 -3.688591718673706055e-02 2.723645865917205811e-01 -1.966334134340286255e-02 3.798210760578513145e-03 -2.991932630538940430e-02
2.820563316345214844e-01 1.151453424245119095e-02 6.349744796752929688e-01 -3.912134841084480286e-02 1.466284036636352539e+00 -9.287008047103881836e-01 -7.721516489982604980e-02 -2.574131488800048828e-01 -8.937277197837829590e-01 6.938534975051879883e-01 2.068656831979751587e-01 -4.451654106378555298e-02 -5.381511524319648743e-02 -6.979468464851379395e-02 6.875709444284439087e-02
1.797742843627929688e-01 1.315687783062458038e-02 1.112952351570129395e+00 -7.896005362272262573e-02 1.123367547988891602e+00 -1.295749783515930176e+00 -6.308998167514801025e-02 -3.254116475582122803e-01 -5.131587386131286621e-01 8.107836842536926270e-01 2.767588496208190918e-01 -1.916717290878295898e-01 -6.245335564017295837e-02 -9.098906815052032471e-02 1.046910285949707031e-01
1.059579029679298401e-01 1.087876129895448685e-02 1.456608891487121582e+00 -8.770332485437393188e-02 6.200328469276428223e-01 -1.356808662414550781e+00 -3.935755416750907898e-02 -2.596600651741027832e-01 -1.543820947408676147e-01 7.291684746742248535e-01 2.344750314950942993e-01 -2.259700000286102295e-01 -5.445370450615882874e-02 -7.774283736944198608e-02 9.895668178796768188e-02
5.511014908552169800e-02 4.675956442952156067e-03 1.652560353279113770e+00 -2.977102249860763550e-02 8.795077353715896606e-02 -1.253231525421142578e+00 -2.735662460327148438e-02 -1.266898363828659058e-01 1.590459495782852173e-01 5.538040995597839355e-01 1.317225694656372070e-01 -1.945748478174209595e-01 -3.730341792106628418e-02 -4.528278857469558716e-02 6.934037804603576660e-02
2.230310253798961639e-02 -4.346366040408611298e-03 1.697820425033569336e+00 1.130227893590927124e-01 -3.723685443401336670e-01 -1.094058394432067871e+00 -3.921812772750854492e-02 2.062782086431980133e-02 4.094899594783782959e-01 3.642976284027099609e-01 1.023655477911233902e-02 -1.349417418241500854e-01 -1.710151880979537964e-02 -6.104570347815752029e-03 3.034035302698612213e-02
3.178106853738427162e-03 -1.397359836846590042e-02 1.599800467491149902e+00 3.414695262908935547e-01 -6.915768384933471680e-01 -9.560126066207885742e-01 -7.786432653665542603e-02 1.430823653936386108e-01 5.852378010749816895e-01 2.150653004646301270e-01 -9.822145104408264160e-02 -7.482042908668518066e-02 1.441281405277550220e-03 3.002740256488323212e-02 -6.833281833678483963e-03
-6.054251454770565033e-03 -2.088166587054729462e-02 1.376307845115661621e+00 6.389669179916381836e-01 -8.314880132675170898e-01 -8.834997415542602539e-01 -1.370097249746322632e-01 2.151234596967697144e-01 6.804942488670349121e-01 1.353339552879333496e-01 -1.718631237745285034e-01 -3.225331380963325500e-02 1.500256918370723724e-02 5.607973411679267883e-02 -3.425839543342590332e-02
-8.614146150648593903e-03 -2.063703350722789764e-02 1.055547952651977539e+00 9.715175032615661621e-01 -7.850774526596069336e-01 -8.886121511459350586e-01 -2.011607438325881958e-01 2.248613685369491577e-01 6.953864097595214844e-01 1.291397660970687866e-01 -1.988735646009445190e-01 -1.557577494531869888e-02 2.164821885526180267e-02 6.775026768445968628e-02 -4.730092361569404602e-02
-7.152508944272994995e-03 -7.696745917201042175e-03 6.761227250099182129e-01 1.287730097770690918e+00 -5.764827132225036621e-01 -9.511225819587707520e-01 -2.456156462430953979e-01 1.740668267011642456e-01 6.359633207321166992e-01 1.753294318914413452e-01 -1.774111241102218628e-01 -2.341673336923122406e-02 2.083238027989864349e-02 6.346794217824935913e-02 -4.461489617824554443e-02
-3.751024836674332619e-03 2.459165267646312714e-02 2.870317995548248291e-01 1.518819212913513184e+00 -2.610022425651550293e-01 -1.018489599227905273e+00 -2.364643067121505737e-01 7.817086577415466309e-02 5.141925215721130371e-01 2.275590151548385620e-01 -1.156073138117790222e-01 -4.469829797744750977e-02 1.339750830084085464e-02 4.439287260174751282e-02 -2.814229018986225128e-02
